outer_fold,initial_label_count,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,strategy_a,strategy_b,jaccard
3,10,70,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,70,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
3,10,70,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,70,cumulative,False,False,random,random,1.0
3,10,70,cumulative,False,False,random,predictive_entropy,0.18811881188118812
3,10,70,cumulative,False,False,random,static_easy_entropy,0.18811881188118812
3,10,70,cumulative,False,False,random,self_paced_entropy,0.17647058823529413
3,10,70,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,70,cumulative,False,False,predictive_entropy,static_easy_entropy,0.18811881188118812
3,10,70,cumulative,False,False,predictive_entropy,self_paced_entropy,0.23711340206185566
3,10,70,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,70,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.48148148148148145
3,10,70,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,75,batch,False,False,random,random,1.0
3,10,75,batch,False,False,random,predictive_entropy,0.0
3,10,75,batch,False,False,random,static_easy_entropy,0.0
3,10,75,batch,False,False,random,self_paced_entropy,0.0
3,10,75,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,75,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,75,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
3,10,75,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,75,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,75,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,75,cumulative,False,False,random,random,1.0
3,10,75,cumulative,False,False,random,predictive_entropy,0.1926605504587156
3,10,75,cumulative,False,False,random,static_easy_entropy,0.1926605504587156
3,10,75,cumulative,False,False,random,self_paced_entropy,0.18181818181818182
3,10,75,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,75,cumulative,False,False,predictive_entropy,static_easy_entropy,0.23809523809523808
3,10,75,cumulative,False,False,predictive_entropy,self_paced_entropy,0.2871287128712871
3,10,75,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,75,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.4942528735632184
3,10,75,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,80,batch,False,False,random,random,1.0
3,10,80,batch,False,False,random,predictive_entropy,0.0
3,10,80,batch,False,False,random,static_easy_entropy,0.0
3,10,80,batch,False,False,random,self_paced_entropy,0.0
3,10,80,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,80,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,80,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,80,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,80,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,80,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,80,cumulative,False,False,random,random,1.0
3,10,80,cumulative,False,False,random,predictive_entropy,0.21739130434782608
3,10,80,cumulative,False,False,random,static_easy_entropy,0.19658119658119658
3,10,80,cumulative,False,False,random,self_paced_entropy,0.1864406779661017
3,10,80,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,80,cumulative,False,False,predictive_entropy,static_easy_entropy,0.2727272727272727
3,10,80,cumulative,False,False,predictive_entropy,self_paced_entropy,0.34615384615384615
3,10,80,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,80,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5217391304347826
3,10,80,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,85,batch,False,False,random,random,1.0
3,10,85,batch,False,False,random,predictive_entropy,0.0
3,10,85,batch,False,False,random,static_easy_entropy,0.1111111111111111
3,10,85,batch,False,False,random,self_paced_entropy,0.0
3,10,85,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,85,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,85,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,85,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,85,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,85,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,85,cumulative,False,False,random,random,1.0
3,10,85,cumulative,False,False,random,predictive_entropy,0.2605042016806723
3,10,85,cumulative,False,False,random,static_easy_entropy,0.21951219512195122
3,10,85,cumulative,False,False,random,self_paced_entropy,0.21951219512195122
3,10,85,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,85,cumulative,False,False,predictive_entropy,static_easy_entropy,0.29310344827586204
3,10,85,cumulative,False,False,predictive_entropy,self_paced_entropy,0.40186915887850466
3,10,85,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,85,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5
3,10,85,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,90,batch,False,False,random,random,1.0
3,10,90,batch,False,False,random,predictive_entropy,0.0
3,10,90,batch,False,False,random,static_easy_entropy,0.0
3,10,90,batch,False,False,random,self_paced_entropy,0.0
3,10,90,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,90,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,90,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,90,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,90,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,90,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,90,cumulative,False,False,random,random,1.0
3,10,90,cumulative,False,False,random,predictive_entropy,0.2698412698412698
3,10,90,cumulative,False,False,random,static_easy_entropy,0.23076923076923078
3,10,90,cumulative,False,False,random,self_paced_entropy,0.23076923076923078
3,10,90,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,90,cumulative,False,False,predictive_entropy,static_easy_entropy,0.2903225806451613
3,10,90,cumulative,False,False,predictive_entropy,self_paced_entropy,0.40350877192982454
3,10,90,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,90,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5238095238095238
3,10,90,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,95,batch,False,False,random,random,1.0
3,10,95,batch,False,False,random,predictive_entropy,0.0
3,10,95,batch,False,False,random,static_easy_entropy,0.1111111111111111
3,10,95,batch,False,False,random,self_paced_entropy,0.0
3,10,95,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,95,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,95,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,95,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,95,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
3,10,95,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,95,cumulative,False,False,random,random,1.0
3,10,95,cumulative,False,False,random,predictive_entropy,0.26865671641791045
3,10,95,cumulative,False,False,random,static_easy_entropy,0.24087591240875914
3,10,95,cumulative,False,False,random,self_paced_entropy,0.25
3,10,95,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,95,cumulative,False,False,predictive_entropy,static_easy_entropy,0.2781954887218045
3,10,95,cumulative,False,False,predictive_entropy,self_paced_entropy,0.42857142857142855
3,10,95,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,95,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.504424778761062
3,10,95,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,100,batch,False,False,random,random,1.0
3,10,100,batch,False,False,random,predictive_entropy,0.0
3,10,100,batch,False,False,random,static_easy_entropy,0.1111111111111111
3,10,100,batch,False,False,random,self_paced_entropy,0.0
3,10,100,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,100,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,100,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,100,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,100,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,100,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,100,cumulative,False,False,random,random,1.0
3,10,100,cumulative,False,False,random,predictive_entropy,0.2857142857142857
3,10,100,cumulative,False,False,random,static_easy_entropy,0.25874125874125875
3,10,100,cumulative,False,False,random,self_paced_entropy,0.2676056338028169
3,10,100,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,100,cumulative,False,False,predictive_entropy,static_easy_entropy,0.3235294117647059
3,10,100,cumulative,False,False,predictive_entropy,self_paced_entropy,0.4634146341463415
3,10,100,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,100,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5517241379310345
3,10,100,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,105,batch,False,False,random,random,1.0
3,10,105,batch,False,False,random,predictive_entropy,0.0
3,10,105,batch,False,False,random,static_easy_entropy,0.0
3,10,105,batch,False,False,random,self_paced_entropy,0.0
3,10,105,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,105,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,105,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,105,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,105,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,105,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,105,cumulative,False,False,random,random,1.0
3,10,105,cumulative,False,False,random,predictive_entropy,0.28378378378378377
3,10,105,cumulative,False,False,random,static_easy_entropy,0.2751677852348993
3,10,105,cumulative,False,False,random,self_paced_entropy,0.28378378378378377
3,10,105,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,105,cumulative,False,False,predictive_entropy,static_easy_entropy,0.37681159420289856
3,10,105,cumulative,False,False,predictive_entropy,self_paced_entropy,0.5079365079365079
3,10,105,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,105,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5966386554621849
3,10,105,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,110,batch,True,False,random,random,1.0
3,10,110,batch,True,False,random,predictive_entropy,0.0
3,10,110,batch,True,False,random,static_easy_entropy,0.0
3,10,110,batch,True,False,random,self_paced_entropy,0.0
3,10,110,batch,True,False,predictive_entropy,predictive_entropy,1.0
3,10,110,batch,True,False,predictive_entropy,static_easy_entropy,0.0
3,10,110,batch,True,False,predictive_entropy,self_paced_entropy,0.0
3,10,110,batch,True,False,static_easy_entropy,static_easy_entropy,1.0
3,10,110,batch,True,False,static_easy_entropy,self_paced_entropy,0.0
3,10,110,batch,True,False,self_paced_entropy,self_paced_entropy,1.0
3,10,110,cumulative,True,False,random,random,1.0
3,10,110,cumulative,True,False,random,predictive_entropy,0.26582278481012656
3,10,110,cumulative,True,False,random,static_easy_entropy,0.2903225806451613
3,10,110,cumulative,True,False,random,self_paced_entropy,0.2903225806451613
3,10,110,cumulative,True,False,predictive_entropy,predictive_entropy,1.0
3,10,110,cumulative,True,False,predictive_entropy,static_easy_entropy,0.42857142857142855
3,10,110,cumulative,True,False,predictive_entropy,self_paced_entropy,0.5384615384615384
3,10,110,cumulative,True,False,static_easy_entropy,static_easy_entropy,1.0
3,10,110,cumulative,True,False,static_easy_entropy,self_paced_entropy,0.6
3,10,110,cumulative,True,False,self_paced_entropy,self_paced_entropy,1.0
3,10,115,batch,False,False,random,random,1.0
3,10,115,batch,False,False,random,predictive_entropy,0.0
3,10,115,batch,False,False,random,static_easy_entropy,0.0
3,10,115,batch,False,False,random,self_paced_entropy,0.0
3,10,115,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,115,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,115,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,115,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,115,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,115,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,115,cumulative,False,False,random,random,1.0
3,10,115,cumulative,False,False,random,predictive_entropy,0.2883435582822086
3,10,115,cumulative,False,False,random,static_easy_entropy,0.30434782608695654
3,10,115,cumulative,False,False,random,self_paced_entropy,0.3125
3,10,115,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,115,cumulative,False,False,predictive_entropy,static_easy_entropy,0.4383561643835616
3,10,115,cumulative,False,False,predictive_entropy,self_paced_entropy,0.5555555555555556
3,10,115,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,115,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6153846153846154
3,10,115,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,120,batch,False,False,random,random,1.0
3,10,120,batch,False,False,random,predictive_entropy,0.0
3,10,120,batch,False,False,random,static_easy_entropy,0.0
3,10,120,batch,False,False,random,self_paced_entropy,0.1111111111111111
3,10,120,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,120,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,120,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,120,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,120,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,120,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,120,cumulative,False,False,random,random,1.0
3,10,120,cumulative,False,False,random,predictive_entropy,0.30952380952380953
3,10,120,cumulative,False,False,random,static_easy_entropy,0.30177514792899407
3,10,120,cumulative,False,False,random,self_paced_entropy,0.30177514792899407
3,10,120,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,120,cumulative,False,False,predictive_entropy,static_easy_entropy,0.4666666666666667
3,10,120,cumulative,False,False,predictive_entropy,self_paced_entropy,0.6296296296296297
3,10,120,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,120,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5714285714285714
3,10,120,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,125,batch,False,False,random,random,1.0
3,10,125,batch,False,False,random,predictive_entropy,0.0
3,10,125,batch,False,False,random,static_easy_entropy,0.0
3,10,125,batch,False,False,random,self_paced_entropy,0.0
3,10,125,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,125,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,125,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,125,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,125,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,125,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,125,cumulative,False,False,random,random,1.0
3,10,125,cumulative,False,False,random,predictive_entropy,0.32947976878612717
3,10,125,cumulative,False,False,random,static_easy_entropy,0.34502923976608185
3,10,125,cumulative,False,False,random,self_paced_entropy,0.3372093023255814
3,10,125,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,125,cumulative,False,False,predictive_entropy,static_easy_entropy,0.47435897435897434
3,10,125,cumulative,False,False,predictive_entropy,self_paced_entropy,0.6911764705882353
3,10,125,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,125,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5972222222222222
3,10,125,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,130,batch,False,False,random,random,1.0
3,10,130,batch,False,False,random,predictive_entropy,0.0
3,10,130,batch,False,False,random,static_easy_entropy,0.0
3,10,130,batch,False,False,random,self_paced_entropy,0.0
3,10,130,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,130,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,130,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,130,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,130,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,130,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,130,cumulative,False,False,random,random,1.0
3,10,130,cumulative,False,False,random,predictive_entropy,0.3559322033898305
3,10,130,cumulative,False,False,random,static_easy_entropy,0.37142857142857144
3,10,130,cumulative,False,False,random,self_paced_entropy,0.37142857142857144
3,10,130,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,130,cumulative,False,False,predictive_entropy,static_easy_entropy,0.5094339622641509
3,10,130,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7142857142857143
3,10,130,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,130,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.610738255033557
3,10,130,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,135,batch,False,False,random,random,1.0
3,10,135,batch,False,False,random,predictive_entropy,0.0
3,10,135,batch,False,False,random,static_easy_entropy,0.1111111111111111
3,10,135,batch,False,False,random,self_paced_entropy,0.0
3,10,135,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,135,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,135,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,135,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,135,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,135,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,135,cumulative,False,False,random,random,1.0
3,10,135,cumulative,False,False,random,predictive_entropy,0.358695652173913
3,10,135,cumulative,False,False,random,static_easy_entropy,0.3812154696132597
3,10,135,cumulative,False,False,random,self_paced_entropy,0.3812154696132597
3,10,135,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,135,cumulative,False,False,predictive_entropy,static_easy_entropy,0.5337423312883436
3,10,135,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7361111111111112
3,10,135,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,135,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6233766233766234
3,10,135,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,140,batch,False,False,random,random,1.0
3,10,140,batch,False,False,random,predictive_entropy,0.1111111111111111
3,10,140,batch,False,False,random,static_easy_entropy,0.0
3,10,140,batch,False,False,random,self_paced_entropy,0.0
3,10,140,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,140,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,140,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,140,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,140,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,140,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,140,cumulative,False,False,random,random,1.0
3,10,140,cumulative,False,False,random,predictive_entropy,0.37566137566137564
3,10,140,cumulative,False,False,random,static_easy_entropy,0.3978494623655914
3,10,140,cumulative,False,False,random,self_paced_entropy,0.40540540540540543
3,10,140,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,140,cumulative,False,False,predictive_entropy,static_easy_entropy,0.5294117647058824
3,10,140,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7333333333333333
3,10,140,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,140,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6455696202531646
3,10,140,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,145,batch,False,False,random,random,1.0
3,10,145,batch,False,False,random,predictive_entropy,0.0
3,10,145,batch,False,False,random,static_easy_entropy,0.0
3,10,145,batch,False,False,random,self_paced_entropy,0.0
3,10,145,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,145,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,145,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
3,10,145,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,145,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,145,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,145,cumulative,False,False,random,random,1.0
3,10,145,cumulative,False,False,random,predictive_entropy,0.3917525773195876
3,10,145,cumulative,False,False,random,static_easy_entropy,0.42105263157894735
3,10,145,cumulative,False,False,random,self_paced_entropy,0.41361256544502617
3,10,145,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,145,cumulative,False,False,predictive_entropy,static_easy_entropy,0.5254237288135594
3,10,145,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7647058823529411
3,10,145,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,145,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6363636363636364
3,10,145,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,150,batch,False,False,random,random,1.0
3,10,150,batch,False,False,random,predictive_entropy,0.0
3,10,150,batch,False,False,random,static_easy_entropy,0.0
3,10,150,batch,False,False,random,self_paced_entropy,0.0
3,10,150,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,150,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,150,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,150,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,150,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,150,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,150,cumulative,False,False,random,random,1.0
3,10,150,cumulative,False,False,random,predictive_entropy,0.42857142857142855
3,10,150,cumulative,False,False,random,static_easy_entropy,0.44329896907216493
3,10,150,cumulative,False,False,random,self_paced_entropy,0.4358974358974359
3,10,150,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,150,cumulative,False,False,predictive_entropy,static_easy_entropy,0.5819209039548022
3,10,150,cumulative,False,False,predictive_entropy,self_paced_entropy,0.7948717948717948
3,10,150,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,150,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6470588235294118
3,10,150,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,155,batch,False,False,random,random,1.0
3,10,155,batch,False,False,random,predictive_entropy,0.0
3,10,155,batch,False,False,random,static_easy_entropy,0.0
3,10,155,batch,False,False,random,self_paced_entropy,0.0
3,10,155,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,155,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,155,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
3,10,155,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,155,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,155,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,155,cumulative,False,False,random,random,1.0
3,10,155,cumulative,False,False,random,predictive_entropy,0.457286432160804
3,10,155,cumulative,False,False,random,static_easy_entropy,0.46464646464646464
3,10,155,cumulative,False,False,random,self_paced_entropy,0.457286432160804
3,10,155,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,155,cumulative,False,False,predictive_entropy,static_easy_entropy,0.5934065934065934
3,10,155,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8125
3,10,155,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,155,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6384180790960452
3,10,155,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,160,batch,True,False,random,random,1.0
3,10,160,batch,True,False,random,predictive_entropy,0.1111111111111111
3,10,160,batch,True,False,random,static_easy_entropy,0.0
3,10,160,batch,True,False,random,self_paced_entropy,0.25
3,10,160,batch,True,False,predictive_entropy,predictive_entropy,1.0
3,10,160,batch,True,False,predictive_entropy,static_easy_entropy,0.0
3,10,160,batch,True,False,predictive_entropy,self_paced_entropy,0.1111111111111111
3,10,160,batch,True,False,static_easy_entropy,static_easy_entropy,1.0
3,10,160,batch,True,False,static_easy_entropy,self_paced_entropy,0.0
3,10,160,batch,True,False,self_paced_entropy,self_paced_entropy,1.0
3,10,160,cumulative,True,False,random,random,1.0
3,10,160,cumulative,True,False,random,predictive_entropy,0.47058823529411764
3,10,160,cumulative,True,False,random,static_easy_entropy,0.47058823529411764
3,10,160,cumulative,True,False,random,self_paced_entropy,0.47783251231527096
3,10,160,cumulative,True,False,predictive_entropy,predictive_entropy,1.0
3,10,160,cumulative,True,False,predictive_entropy,static_easy_entropy,0.6129032258064516
3,10,160,cumulative,True,False,predictive_entropy,self_paced_entropy,0.8181818181818182
3,10,160,cumulative,True,False,static_easy_entropy,static_easy_entropy,1.0
3,10,160,cumulative,True,False,static_easy_entropy,self_paced_entropy,0.6483516483516484
3,10,160,cumulative,True,False,self_paced_entropy,self_paced_entropy,1.0
3,10,165,batch,False,False,random,random,1.0
3,10,165,batch,False,False,random,predictive_entropy,0.0
3,10,165,batch,False,False,random,static_easy_entropy,0.0
3,10,165,batch,False,False,random,self_paced_entropy,0.0
3,10,165,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,165,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,165,batch,False,False,predictive_entropy,self_paced_entropy,0.25
3,10,165,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,165,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,165,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,165,cumulative,False,False,random,random,1.0
3,10,165,cumulative,False,False,random,predictive_entropy,0.48325358851674644
3,10,165,cumulative,False,False,random,static_easy_entropy,0.5121951219512195
3,10,165,cumulative,False,False,random,self_paced_entropy,0.49038461538461536
3,10,165,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,165,cumulative,False,False,predictive_entropy,static_easy_entropy,0.631578947368421
3,10,165,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8562874251497006
3,10,165,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,165,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6666666666666666
3,10,165,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,170,batch,False,False,random,random,1.0
3,10,170,batch,False,False,random,predictive_entropy,0.1111111111111111
3,10,170,batch,False,False,random,static_easy_entropy,0.0
3,10,170,batch,False,False,random,self_paced_entropy,0.0
3,10,170,batch,False,False,predictive_entropy,predictive_entropy,1.0
3,10,170,batch,False,False,predictive_entropy,static_easy_entropy,0.0
3,10,170,batch,False,False,predictive_entropy,self_paced_entropy,0.0
3,10,170,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,170,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
3,10,170,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,170,cumulative,False,False,random,random,1.0
3,10,170,cumulative,False,False,random,predictive_entropy,0.5094339622641509
3,10,170,cumulative,False,False,random,static_easy_entropy,0.5384615384615384
3,10,170,cumulative,False,False,random,self_paced_entropy,0.5094339622641509
3,10,170,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
3,10,170,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6666666666666666
3,10,170,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8390804597701149
3,10,170,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
3,10,170,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7021276595744681
3,10,170,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
3,10,175,batch,False,False,random,random,1.0
