mode,setup,outer_fold_id,inner_fold_id,initial_label_count,strategy,round_id,replay_point,labeled_count,evaluation_dataset,accuracy,precision,recall,f1,balanced_accuracy,gmean,roc_auc,pr_auc,brier_score,log_loss,ece_10,mce_10,decision_threshold,threshold_strategy,threshold_selection_f1,threshold_source,accuracy_fixed_0_5,precision_fixed_0_5,recall_fixed_0_5,f1_fixed_0_5,balanced_accuracy_fixed_0_5,gmean_fixed_0_5,outer_fold
phase5,single_calibrated,3,1,10,self_paced_entropy,35,35,185,holdout,0.7297297297297297,0.734375,0.94,0.8245614035087719,0.6158333333333333,0.5236092690801669,0.8033333333333333,0.8704616717010009,0.17236753271858057,0.5187669063365213,0.08590017362385018,0.4599137772336726,0.41769504920782,pr_best_f1,0.8245614035087719,validation,0.7567567567567568,0.7580645161290323,0.94,0.8392857142857143,0.6575,0.5937171043518958,3
phase5,single_calibrated,3,1,10,self_paced_entropy,36,36,190,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,0.843421052631579,0.9319622801445323,0.15175930674271318,0.4536257558234139,0.10507781650513981,0.3184993479743942,0.543542272401643,pr_best_f1,0.85,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,3
phase5,single_calibrated,3,1,10,self_paced_entropy,36,36,190,holdout,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,0.8416666666666667,0.9211978963909984,0.15465467253469256,0.4690409853328382,0.11193094236934861,0.5836397650449463,0.543542272401643,pr_best_f1,0.830188679245283,validation,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,3
phase5,single_calibrated,3,1,10,self_paced_entropy,37,37,195,validation,0.7796610169491526,0.7755102040816326,0.95,0.8539325842696629,0.6855263157894737,0.6324555320336759,0.8539473684210527,0.9341123147805876,0.1509911304942578,0.4529225784277787,0.10853721481325951,0.4335273768928811,0.3402301571695538,pr_best_f1,0.8539325842696629,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,3
phase5,single_calibrated,3,1,10,self_paced_entropy,37,37,195,holdout,0.7702702702702703,0.7704918032786885,0.94,0.8468468468468469,0.6783333333333333,0.6258327785172862,0.8483333333333334,0.912377250268772,0.14062288866108325,0.44061130903036444,0.07209004874459968,0.462025687160581,0.3402301571695538,pr_best_f1,0.8468468468468469,validation,0.7972972972972973,0.8070175438596491,0.92,0.8598130841121495,0.7308333333333333,0.705927286151579,3
phase5,single_calibrated,3,1,10,self_paced_entropy,38,38,200,validation,0.7796610169491526,0.7755102040816326,0.95,0.8539325842696629,0.6855263157894737,0.6324555320336759,0.8342105263157895,0.9251720044064274,0.1543932234035914,0.46346588740043415,0.11479977091947169,0.41840832516272913,0.340782958145346,pr_best_f1,0.8539325842696629,validation,0.7627118644067796,0.8421052631578947,0.8,0.8205128205128205,0.7421052631578948,0.7398435111918139,3
phase5,single_calibrated,3,1,10,self_paced_entropy,38,38,200,holdout,0.7162162162162162,0.7230769230769231,0.94,0.8173913043478259,0.595,0.4847679857416329,0.805,0.868592643928066,0.16088363758429775,0.4994929783720929,0.07595068246823425,0.21020254661098342,0.340782958145346,pr_best_f1,0.8173913043478259,validation,0.7972972972972973,0.8070175438596491,0.92,0.8598130841121495,0.7308333333333333,0.705927286151579,3
phase5,single_calibrated,3,1,10,self_paced_entropy,39,39,205,validation,0.8135593220338984,0.7959183673469388,0.975,0.8764044943820225,0.7243421052631579,0.6795896594733898,0.8368421052631579,0.918764855951389,0.15277508222023925,0.4592710204579826,0.08821199915181914,0.38148157737495136,0.3618074483390708,pr_best_f1,0.8764044943820225,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,3
phase5,single_calibrated,3,1,10,self_paced_entropy,39,39,205,holdout,0.7702702702702703,0.7704918032786885,0.94,0.8468468468468469,0.6783333333333333,0.6258327785172862,0.7958333333333333,0.8542968800444757,0.15665361219490262,0.50252148913536,0.08901678627807252,0.4526628990889259,0.3618074483390708,pr_best_f1,0.8468468468468469,validation,0.7972972972972973,0.8070175438596491,0.92,0.8598130841121495,0.7308333333333333,0.705927286151579,3
phase5,single_calibrated,3,1,10,self_paced_entropy,40,40,210,validation,0.864406779661017,0.9444444444444444,0.85,0.8947368421052632,0.8723684210526316,0.872081599272381,0.8947368421052632,0.9497443213045829,0.12151130009507115,0.38087820513698323,0.09220471011400146,0.3291177302082857,0.5804091683181293,pr_best_f1,0.8947368421052632,validation,0.847457627118644,0.918918918918919,0.85,0.8831168831168831,0.8460526315789474,0.846043423048847,3
phase5,single_calibrated,3,1,10,self_paced_entropy,40,40,210,holdout,0.7972972972972973,0.8301886792452831,0.88,0.8543689320388349,0.7525,0.7416198487095663,0.83,0.8540261865745374,0.14590547818937255,0.48240425928310626,0.11109850728335592,0.5974003278015445,0.5804091683181293,pr_best_f1,0.8543689320388349,validation,0.7972972972972973,0.8301886792452831,0.88,0.8543689320388349,0.7525,0.7416198487095663,3
phase5,single_calibrated,3,1,10,self_paced_entropy,41,41,215,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,0.8539473684210527,0.9356824453603128,0.14701395690960942,0.44193725062693323,0.09087974199331098,0.4812485986998082,0.42179348941625877,pr_best_f1,0.8536585365853658,validation,0.7966101694915254,0.868421052631579,0.825,0.8461538461538461,0.7809210526315788,0.7796760460871587,3
phase5,single_calibrated,3,1,10,self_paced_entropy,41,41,215,holdout,0.7702702702702703,0.7796610169491526,0.92,0.8440366972477064,0.6891666666666667,0.649358657959272,0.8141666666666667,0.8819005782497861,0.15368888763641014,0.48838917088999156,0.10300948991099038,0.4649479641484635,0.42179348941625877,pr_best_f1,0.8440366972477064,validation,0.8108108108108109,0.8214285714285714,0.92,0.8679245283018867,0.7516666666666667,0.7325753658611971,3
phase5,single_calibrated,3,1,10,self_paced_entropy,42,42,220,validation,0.7796610169491526,0.7547169811320755,1.0,0.8602150537634409,0.6578947368421053,0.5619514869490163,0.8407894736842105,0.9148803919781243,0.15233931506305554,0.4581127281863543,0.09767969465127987,0.38218113127683156,0.27676071183686,pr_best_f1,0.8602150537634409,validation,0.7457627118644068,0.8205128205128205,0.8,0.810126582278481,0.7157894736842105,0.7108186533109109,3
phase5,single_calibrated,3,1,10,self_paced_entropy,42,42,220,holdout,0.7432432432432432,0.7384615384615385,0.96,0.8347826086956522,0.6258333333333334,0.5291502622129182,0.7766666666666666,0.8200368609451547,0.15614956962184018,0.5071746164667162,0.08649640880197829,0.49138026745871544,0.27676071183686,pr_best_f1,0.8347826086956522,validation,0.8108108108108109,0.8214285714285714,0.92,0.8679245283018867,0.7516666666666667,0.7325753658611971,3
phase5,single_calibrated,3,1,10,self_paced_entropy,43,43,225,validation,0.8305084745762712,0.8260869565217391,0.95,0.8837209302325583,0.7644736842105263,0.7416198487095663,0.8565789473684211,0.9327683920244856,0.1515731050788578,0.45822206228913703,0.11660133130273347,0.36554100802740974,0.3584798295916994,pr_best_f1,0.8837209302325583,validation,0.7627118644067796,0.825,0.825,0.825,0.7282894736842105,0.7218397547786817,3
phase5,single_calibrated,3,1,10,self_paced_entropy,43,43,225,holdout,0.7432432432432432,0.7540983606557377,0.92,0.8288288288288288,0.6475,0.5873670062235365,0.8208333333333333,0.8995241349465817,0.15369590048743711,0.47618100408341124,0.06296715697097577,0.41161248313076737,0.3584798295916994,pr_best_f1,0.8288288288288288,validation,0.7837837837837838,0.7931034482758621,0.92,0.851851851851852,0.71,0.6782329983125268,3
phase5,single_calibrated,3,1,10,self_paced_entropy,44,44,230,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,0.8473684210526315,0.9322890071460314,0.14993142057143594,0.4448218167975375,0.0818264558105711,0.22075552852042823,0.4297540747871986,pr_best_f1,0.8571428571428572,validation,0.7457627118644068,0.8205128205128205,0.8,0.810126582278481,0.7157894736842105,0.7108186533109109,3
phase5,single_calibrated,3,1,10,self_paced_entropy,44,44,230,holdout,0.7837837837837838,0.7833333333333333,0.94,0.8545454545454546,0.6991666666666666,0.6563789555838405,0.7883333333333333,0.8504374862049553,0.16971518627497414,0.5285664171626148,0.17592476367773963,0.4424128942983929,0.4297540747871986,pr_best_f1,0.8545454545454546,validation,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,3
phase5,single_calibrated,3,1,10,self_paced_entropy,45,45,235,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.8526315789473684,0.9347349999763822,0.151462842026942,0.4560581597696677,0.11190961994499259,0.3497298320963159,0.4507746253232941,pr_best_f1,0.8674698795180723,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,3
phase5,single_calibrated,3,1,10,self_paced_entropy,45,45,235,holdout,0.7432432432432432,0.7719298245614035,0.88,0.822429906542056,0.6691666666666667,0.6350852961085883,0.7783333333333333,0.8530156890808964,0.1731262876635733,0.5325190661806427,0.09913653995196353,0.5740787323981171,0.4507746253232941,pr_best_f1,0.822429906542056,validation,0.7432432432432432,0.7719298245614035,0.88,0.822429906542056,0.6691666666666667,0.6350852961085883,3
phase5,single_calibrated,3,1,10,static_easy_entropy,0,0,10,validation,0.7627118644067796,0.8421052631578947,0.8,0.8205128205128205,0.7421052631578948,0.7398435111918139,0.7065789473684211,0.8172277159235235,0.19757059177089392,0.5787221384566803,0.11840910380644348,0.4934711167396306,0.6994623935203376,pr_best_f1,0.8205128205128205,validation,0.6949152542372882,0.7391304347826086,0.85,0.7906976744186046,0.6092105263157894,0.5596051239372654,3
phase5,single_calibrated,3,1,10,static_easy_entropy,0,0,10,holdout,0.6351351351351351,0.7346938775510204,0.72,0.7272727272727272,0.5891666666666666,0.5744562646538028,0.5558333333333333,0.7223314398858712,0.22398514540615425,0.6413515343384232,0.082539122910271,0.3854822109862462,0.6994623935203376,pr_best_f1,0.7272727272727272,validation,0.6351351351351351,0.6885245901639344,0.84,0.7567567567567568,0.5241666666666667,0.4183300132670378,3
phase5,single_calibrated,3,1,10,static_easy_entropy,1,1,15,validation,0.7288135593220338,0.7222222222222222,0.975,0.8297872340425532,0.5927631578947368,0.45305977298225986,0.7486842105263158,0.8600285768657256,0.18594857408908183,0.551925176511275,0.10057663051777072,0.21805983388818723,0.31598215152088577,pr_best_f1,0.8297872340425532,validation,0.7288135593220338,0.75,0.9,0.8181818181818182,0.6342105263157894,0.5758289219624358,3
phase5,single_calibrated,3,1,10,static_easy_entropy,1,1,15,holdout,0.6351351351351351,0.6666666666666666,0.92,0.7731092436974789,0.48083333333333333,0.19578900207451216,0.6275,0.7807894604102406,0.22356257711547453,0.6393118808046772,0.10254925133676374,0.5221387351762388,0.31598215152088577,pr_best_f1,0.7731092436974789,validation,0.6486486486486487,0.6875,0.88,0.7719298245614036,0.5233333333333333,0.38297084310253526,3
phase5,single_calibrated,3,1,10,static_easy_entropy,2,2,20,validation,0.7457627118644068,0.7450980392156863,0.95,0.8351648351648352,0.6328947368421052,0.5477225575051661,0.7052631578947368,0.8181805172294196,0.19163963678948517,0.5676603814990712,0.07595899249082809,0.2884530714861497,0.40869785565625033,pr_best_f1,0.8351648351648352,validation,0.711864406779661,0.7446808510638298,0.875,0.8045977011494252,0.6217105263157895,0.5677749739576688,3
phase5,single_calibrated,3,1,10,static_easy_entropy,2,2,20,holdout,0.6891891891891891,0.7014925373134329,0.94,0.8034188034188033,0.5533333333333333,0.3958114029012639,0.5841666666666666,0.7535204671899038,0.21986938950982599,0.6325477770340744,0.12592249921290677,0.46397890429626065,0.40869785565625033,pr_best_f1,0.8034188034188033,validation,0.6756756756756757,0.703125,0.9,0.7894736842105263,0.5541666666666667,0.4330127018922193,3
phase5,single_calibrated,3,1,10,static_easy_entropy,3,3,25,validation,0.7796610169491526,0.7647058823529411,0.975,0.857142857142857,0.6717105263157894,0.5993417441792198,0.7539473684210526,0.8674191540619889,0.18801646649721007,0.5557666994724715,0.1518182397322612,0.530386746146385,0.3808295361814283,pr_best_f1,0.857142857142857,validation,0.6779661016949152,0.7333333333333333,0.825,0.776470588235294,0.5967105263157895,0.551314219316945,3
phase5,single_calibrated,3,1,10,static_easy_entropy,3,3,25,holdout,0.6756756756756757,0.696969696969697,0.92,0.793103448275862,0.5433333333333333,0.39157800414902433,0.625,0.7535191919709736,0.20929470733507533,0.6097237437877353,0.08577977669571529,0.22159741126028493,0.3808295361814283,pr_best_f1,0.793103448275862,validation,0.7027027027027027,0.7258064516129032,0.9,0.8035714285714286,0.5958333333333333,0.51234753829798,3
phase5,single_calibrated,3,1,10,static_easy_entropy,4,4,30,validation,0.7627118644067796,0.75,0.975,0.8478260869565216,0.6453947368421052,0.5548826333938603,0.775,0.8874284223128317,0.17775176426551947,0.5306356965912747,0.1392698683320323,0.6117527143513505,0.3882472856486495,pr_best_f1,0.8478260869565216,validation,0.7288135593220338,0.75,0.9,0.8181818181818182,0.6342105263157894,0.5758289219624358,3
phase5,single_calibrated,3,1,10,static_easy_entropy,4,4,30,holdout,0.7027027027027027,0.7121212121212122,0.94,0.810344827586207,0.5741666666666666,0.4425306015783918,0.6683333333333333,0.8134022295202094,0.20468257643351145,0.6014794439977484,0.09251305321048198,0.4792342482726909,0.3882472856486495,pr_best_f1,0.810344827586207,validation,0.7297297297297297,0.734375,0.94,0.8245614035087719,0.6158333333333333,0.5236092690801669,3
phase5,single_calibrated,3,1,10,static_easy_entropy,5,5,35,validation,0.7457627118644068,0.7659574468085106,0.9,0.8275862068965516,0.6605263157894736,0.6155870112510925,0.75,0.8724077730026181,0.18859965836456571,0.5566658871593442,0.09451142366776806,0.2184069795722859,0.44868164541309413,pr_best_f1,0.8275862068965516,validation,0.6949152542372882,0.75,0.825,0.7857142857142856,0.6230263157894737,0.5893796917545018,3
phase5,single_calibrated,3,1,10,static_easy_entropy,5,5,35,holdout,0.6621621621621622,0.6984126984126984,0.88,0.7787610619469026,0.5441666666666667,0.42817441928883765,0.6275,0.7742449158474197,0.21431860640642944,0.6195372492730347,0.08313196247660731,0.6452321392563164,0.44868164541309413,pr_best_f1,0.7787610619469026,validation,0.6756756756756757,0.7166666666666667,0.86,0.7818181818181817,0.5758333333333333,0.5008326400438906,3
phase5,single_calibrated,3,1,10,static_easy_entropy,6,6,40,validation,0.7796610169491526,0.7647058823529411,0.975,0.857142857142857,0.6717105263157894,0.5993417441792198,0.7723684210526316,0.8797223059120198,0.1759179736864534,0.5274043506924028,0.10747872890767234,0.32521136137560375,0.3429608325274229,pr_best_f1,0.857142857142857,validation,0.7457627118644068,0.7659574468085106,0.9,0.8275862068965516,0.6605263157894736,0.6155870112510925,3
phase5,single_calibrated,3,1,10,static_easy_entropy,6,6,40,holdout,0.6756756756756757,0.7096774193548387,0.88,0.7857142857142856,0.565,0.469041575982343,0.6466666666666666,0.7930687457996844,0.2201554585289416,0.6329224933110834,0.12422341929300384,0.554179785939661,0.3429608325274229,pr_best_f1,0.7857142857142856,validation,0.6486486486486487,0.7,0.84,0.7636363636363636,0.5449999999999999,0.458257569495584,3
phase5,single_calibrated,3,1,10,static_easy_entropy,7,7,45,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,0.8315789473684211,0.9198725830749165,0.1556471718342612,0.4716564356662248,0.09606779723844953,0.3493890833621822,0.5518820500894126,pr_best_f1,0.85,validation,0.7457627118644068,0.7906976744186046,0.85,0.8192771084337349,0.6881578947368421,0.6688560540599386,3
phase5,single_calibrated,3,1,10,static_easy_entropy,7,7,45,holdout,0.7432432432432432,0.7818181818181819,0.86,0.819047619047619,0.6799999999999999,0.6557438524302001,0.7683333333333333,0.8326786100972291,0.18170619786388925,0.5481278066027533,0.12279874902544127,0.5401214764735235,0.5518820500894126,pr_best_f1,0.819047619047619,validation,0.7162162162162162,0.7543859649122807,0.86,0.8037383177570094,0.6383333333333333,0.5986094998689324,3
phase5,single_calibrated,3,1,10,static_easy_entropy,8,8,50,validation,0.7288135593220338,0.7307692307692307,0.95,0.8260869565217392,0.606578947368421,0.49999999999999994,0.7973684210526316,0.9075824128714723,0.180116081096059,0.5342601872135876,0.12941078260367106,0.31952846198900337,0.34269743109659634,pr_best_f1,0.8260869565217392,validation,0.7288135593220338,0.7608695652173914,0.875,0.813953488372093,0.6480263157894737,0.6069769786668839,3
phase5,single_calibrated,3,1,10,static_easy_entropy,8,8,50,holdout,0.7027027027027027,0.7121212121212122,0.94,0.810344827586207,0.5741666666666666,0.4425306015783918,0.7541666666666667,0.8745356053118672,0.19585558270496695,0.5736576349865915,0.11351092986667459,0.33118096183273077,0.34269743109659634,pr_best_f1,0.810344827586207,validation,0.7027027027027027,0.7258064516129032,0.9,0.8035714285714286,0.5958333333333333,0.51234753829798,3
phase5,single_calibrated,3,1,10,static_easy_entropy,9,9,55,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.8578947368421053,0.9364770768664065,0.1440248301298859,0.44351144048084645,0.11187982848160702,0.47095192469859803,0.529048075301402,pr_best_f1,0.8674698795180723,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,3
phase5,single_calibrated,3,1,10,static_easy_entropy,9,9,55,holdout,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,0.8258333333333333,0.8972165929094652,0.15418788556198593,0.47532226305831365,0.08146288725018873,0.39410710628651724,0.529048075301402,pr_best_f1,0.830188679245283,validation,0.7702702702702703,0.7894736842105263,0.9,0.8411214953271027,0.7,0.6708203932499369,3
phase5,single_calibrated,3,1,10,static_easy_entropy,10,10,60,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.8368421052631579,0.9164372054260299,0.1523552114920855,0.46597369913242076,0.1358569647201804,0.38841180291992233,0.6299147783460116,pr_best_f1,0.8674698795180723,validation,0.7796610169491526,0.8,0.9,0.8470588235294118,0.7131578947368421,0.6882472016116853,3
phase5,single_calibrated,3,1,10,static_easy_entropy,10,10,60,holdout,0.8108108108108109,0.8333333333333334,0.9,0.8653846153846153,0.7625,0.75,0.8508333333333333,0.8790985380056353,0.13796796034618158,0.43528222282662604,0.0765691885561721,0.3665458811935569,0.6299147783460116,pr_best_f1,0.8653846153846153,validation,0.7837837837837838,0.7741935483870968,0.96,0.8571428571428571,0.6883333333333334,0.6324555320336759,3
phase5,single_calibrated,3,1,10,static_easy_entropy,11,11,65,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,0.868421052631579,0.9425608727593852,0.14334098696708641,0.43623265408129364,0.10077607617212814,0.3239628005857394,0.5788673484057144,pr_best_f1,0.8607594936708861,validation,0.7966101694915254,0.85,0.85,0.85,0.7671052631578947,0.7626132357679226,3
phase5,single_calibrated,3,1,10,static_easy_entropy,11,11,65,holdout,0.8243243243243243,0.8490566037735849,0.9,0.8737864077669903,0.7833333333333333,0.7745966692414834,0.81,0.8891643220163498,0.15170179617131108,0.4785145129120782,0.10158808206000727,0.6605649996653948,0.5788673484057144,pr_best_f1,0.8737864077669903,validation,0.8243243243243243,0.8363636363636363,0.92,0.8761904761904761,0.7725,0.7582875444051551,3
phase5,single_calibrated,3,1,10,static_easy_entropy,12,12,70,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,0.8328947368421052,0.9201521984955737,0.15743658283979575,0.48149740484804143,0.09274481334766756,0.5777476309110665,0.6317963394565362,pr_best_f1,0.8571428571428572,validation,0.7796610169491526,0.8,0.9,0.8470588235294118,0.7131578947368421,0.6882472016116853,3
phase5,single_calibrated,3,1,10,static_easy_entropy,12,12,70,holdout,0.7567567567567568,0.7758620689655172,0.9,0.8333333333333334,0.6791666666666667,0.6422616289332564,0.8441666666666666,0.916039078492359,0.16433026590613134,0.495185440782237,0.11203546106855561,0.5803451401079611,0.6317963394565362,pr_best_f1,0.8333333333333334,validation,0.7567567567567568,0.7580645161290323,0.94,0.8392857142857143,0.6575,0.5937171043518958,3
phase5,single_calibrated,3,1,10,static_easy_entropy,13,13,75,validation,0.8135593220338984,0.7959183673469388,0.975,0.8764044943820225,0.7243421052631579,0.6795896594733898,0.8578947368421053,0.9278112754616645,0.14238697752515778,0.4362900540987035,0.10240391787453651,0.46425961749586003,0.302176037385224,pr_best_f1,0.8764044943820225,validation,0.7796610169491526,0.813953488372093,0.875,0.8433734939759036,0.7269736842105263,0.7117435966472906,3
phase5,single_calibrated,3,1,10,static_easy_entropy,13,13,75,holdout,0.7432432432432432,0.7384615384615385,0.96,0.8347826086956522,0.6258333333333334,0.5291502622129182,0.865,0.8921882321037535,0.12963922134211622,0.4164586223733082,0.07342159245566025,0.4353308393547085,0.302176037385224,pr_best_f1,0.8347826086956522,validation,0.8243243243243243,0.8245614035087719,0.94,0.8785046728971964,0.7616666666666667,0.7404953297174354,3
phase5,single_calibrated,3,1,10,static_easy_entropy,14,14,80,validation,0.8813559322033898,0.9230769230769231,0.9,0.9113924050632911,0.8710526315789473,0.870571500132014,0.8842105263157894,0.9378573855609706,0.13047659211417328,0.41877022321406787,0.12017942865142979,0.6220411992146315,0.7421436136935241,pr_best_f1,0.9113924050632911,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,3
phase5,single_calibrated,3,1,10,static_easy_entropy,14,14,80,holdout,0.7972972972972973,0.8181818181818182,0.9,0.8571428571428572,0.7416666666666667,0.724568837309472,0.8575,0.8876072609248553,0.14270868210588883,0.4496331814047452,0.10543296789322,0.5262717212960468,0.7421436136935241,pr_best_f1,0.8571428571428572,validation,0.7837837837837838,0.7741935483870968,0.96,0.8571428571428571,0.6883333333333334,0.6324555320336759,3
phase5,single_calibrated,3,1,10,static_easy_entropy,15,15,85,validation,0.864406779661017,0.9210526315789473,0.875,0.8974358974358975,0.8585526315789473,0.8583950752789521,0.8802631578947369,0.9461563100924999,0.13001100715986275,0.4109963434336037,0.10608905166019526,0.5168001440154024,0.6955078948272782,pr_best_f1,0.8974358974358975,validation,0.8305084745762712,0.8571428571428571,0.9,0.8780487804878048,0.7921052631578948,0.7847225456708954,3
phase5,single_calibrated,3,1,10,static_easy_entropy,15,15,85,holdout,0.8108108108108109,0.86,0.86,0.8599999999999999,0.7841666666666667,0.7804912982645397,0.855,0.9078795495013998,0.13979803410012764,0.4368467485772965,0.09319029408911624,0.6404443370396342,0.6955078948272782,pr_best_f1,0.8599999999999999,validation,0.7972972972972973,0.8181818181818182,0.9,0.8571428571428572,0.7416666666666667,0.724568837309472,3
phase5,single_calibrated,3,1,10,static_easy_entropy,16,16,90,validation,0.8305084745762712,0.8571428571428571,0.9,0.8780487804878048,0.7921052631578948,0.7847225456708954,0.8605263157894737,0.9347216996454462,0.1425322264967062,0.4308667027736148,0.09240908115067142,0.4554794113996025,0.5807274126753716,pr_best_f1,0.8780487804878048,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,3
phase5,single_calibrated,3,1,10,static_easy_entropy,16,16,90,holdout,0.8243243243243243,0.8135593220338984,0.96,0.8807339449541285,0.7508333333333332,0.7211102550927978,0.8616666666666667,0.9174156784580314,0.13714338064482148,0.43300608025539744,0.08248535504678307,0.4191058710707943,0.5807274126753716,pr_best_f1,0.8807339449541285,validation,0.7972972972972973,0.7868852459016393,0.96,0.8648648648648649,0.7091666666666666,0.6633249580710799,3
phase5,single_calibrated,3,1,10,static_easy_entropy,17,17,95,validation,0.864406779661017,0.9444444444444444,0.85,0.8947368421052632,0.8723684210526316,0.872081599272381,0.8592105263157894,0.9338913604824073,0.14428850613774177,0.4418196323578319,0.1281729656571056,0.4235187197760289,0.619141489760071,pr_best_f1,0.8947368421052632,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,3
phase5,single_calibrated,3,1,10,static_easy_entropy,17,17,95,holdout,0.8243243243243243,0.8627450980392157,0.88,0.8712871287128714,0.7941666666666667,0.7895146188218007,0.8391666666666666,0.8972760803970732,0.14043469317587334,0.4557532739252676,0.08366879021120521,0.31246951809658846,0.619141489760071,pr_best_f1,0.8712871287128714,validation,0.8108108108108109,0.8214285714285714,0.92,0.8679245283018867,0.7516666666666667,0.7325753658611971,3
phase5,single_calibrated,3,1,10,static_easy_entropy,18,18,100,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.8552631578947368,0.9306412453275643,0.14525300241077302,0.4439028594649785,0.07869141398484947,0.43691217074256783,0.5233646192005796,pr_best_f1,0.8674698795180723,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,3
phase5,single_calibrated,3,1,10,static_easy_entropy,18,18,100,holdout,0.8243243243243243,0.8363636363636363,0.92,0.8761904761904761,0.7725,0.7582875444051551,0.865,0.9059113941265338,0.13103447855245837,0.42425506093777104,0.10985253026409444,0.540408240738619,0.5233646192005796,pr_best_f1,0.8761904761904761,validation,0.8108108108108109,0.8214285714285714,0.92,0.8679245283018867,0.7516666666666667,0.7325753658611971,3
phase5,single_calibrated,3,1,10,static_easy_entropy,19,19,105,validation,0.8135593220338984,0.8717948717948718,0.85,0.8607594936708861,0.7934210526315789,0.7914011558455574,0.8315789473684211,0.9193681942056585,0.15185987570695927,0.4607788145471813,0.09992136785567442,0.5038179398157878,0.6120963257386492,pr_best_f1,0.8607594936708861,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,3
phase5,single_calibrated,3,1,10,static_easy_entropy,19,19,105,holdout,0.7837837837837838,0.8269230769230769,0.86,0.8431372549019608,0.7424999999999999,0.733143914930759,0.8108333333333333,0.868845100986737,0.15810752746398107,0.49026873856090913,0.09414598495426316,0.4563907505339164,0.6120963257386492,pr_best_f1,0.8431372549019608,validation,0.7972972972972973,0.8181818181818182,0.9,0.8571428571428572,0.7416666666666667,0.724568837309472,3
phase5,single_calibrated,3,1,10,static_easy_entropy,20,20,110,validation,0.8305084745762712,0.8571428571428571,0.9,0.8780487804878048,0.7921052631578948,0.7847225456708954,0.8671052631578947,0.9380072942596822,0.13797171051878307,0.4304402665510361,0.09608771532645885,0.3362048042599366,0.42314720085321933,pr_best_f1,0.8780487804878048,validation,0.8135593220338984,0.8918918918918919,0.825,0.8571428571428571,0.8072368421052631,0.8070413802734555,3
phase5,single_calibrated,3,1,10,static_easy_entropy,20,20,110,holdout,0.7972972972972973,0.8431372549019608,0.86,0.8514851485148515,0.7633333333333333,0.7571877794400365,0.8391666666666666,0.8780346852547246,0.1435685052306785,0.4533263582828445,0.09572628672414268,0.6937450364677552,0.42314720085321933,pr_best_f1,0.8514851485148515,validation,0.7702702702702703,0.8367346938775511,0.82,0.8282828282828283,0.7433333333333333,0.7393691004272944,3
phase5,single_calibrated,3,1,10,static_easy_entropy,21,21,115,validation,0.7966101694915254,0.8333333333333334,0.875,0.8536585365853658,0.7532894736842105,0.7433919416750281,0.8315789473684211,0.9217405209825429,0.15751900552850207,0.4756077449934178,0.07793032660664767,0.45692702528023155,0.6298954385198766,pr_best_f1,0.8536585365853658,validation,0.7796610169491526,0.8,0.9,0.8470588235294118,0.7131578947368421,0.6882472016116853,3
