mode,setup,outer_fold_id,inner_fold_id,replay_seed_size,initial_label_count,strategy,round_id,probability_type,Brier,ECE_10,MCE_10
ablation,ensemble_calibrated,4,1,40,40,random,8,raw,0.1004833389723697,0.14454499116893543,0.5999035924673081
ablation,ensemble_calibrated,4,1,40,40,random,8,calibrated,0.10000169592869816,0.10794904031534516,0.2727433259913258
ablation,ensemble_calibrated,4,1,40,40,random,9,raw,0.1047225106431892,0.11744581842321453,0.38077904284000397
ablation,ensemble_calibrated,4,1,40,40,random,9,calibrated,0.10560938613815006,0.13003965343417895,0.9041008670042193
ablation,ensemble_calibrated,4,1,40,40,random,10,raw,0.10482325096364632,0.08470108096124765,0.4433493971824646
ablation,ensemble_calibrated,4,1,40,40,random,10,calibrated,0.10427055480598019,0.07894259377388824,0.45362431978219514
ablation,ensemble_calibrated,4,1,40,40,random,11,raw,0.10306222060140584,0.13079796567938087,0.45610366687178616
ablation,ensemble_calibrated,4,1,40,40,random,11,calibrated,0.10357126139371221,0.18464536018651914,0.7307613151911886
ablation,ensemble_calibrated,4,1,40,40,random,12,raw,0.10555919827072618,0.11152191249558994,0.31811081934720276
ablation,ensemble_calibrated,4,1,40,40,random,12,calibrated,0.10514738899897852,0.10842890706674699,0.3364401354671942
ablation,ensemble_calibrated,4,1,40,40,random,13,raw,0.11106800319421327,0.10447238539740193,0.35262723664442697
ablation,ensemble_calibrated,4,1,40,40,random,13,calibrated,0.11089128544861517,0.09389326566414734,0.450191369351738
ablation,ensemble_calibrated,4,1,40,40,random,14,raw,0.1051737362260295,0.11908954316276613,0.35887663960456845
ablation,ensemble_calibrated,4,1,40,40,random,14,calibrated,0.10021620213907421,0.1053450776944212,0.3459838130932972
ablation,ensemble_calibrated,4,1,40,40,random,15,raw,0.12331949759924103,0.1383482168286534,0.3619515717029571
ablation,ensemble_calibrated,4,1,40,40,random,15,calibrated,0.11805990467640533,0.08998197862905964,0.43060449528692607
ablation,ensemble_calibrated,4,1,40,40,random,16,raw,0.10612204246532805,0.13571525152172825,0.4810916781425476
ablation,ensemble_calibrated,4,1,40,40,random,16,calibrated,0.10058509371137629,0.1499595146725275,0.5649991938391152
ablation,ensemble_calibrated,4,1,40,40,random,17,raw,0.11914476635727594,0.10794525904801944,0.3535124361515045
ablation,ensemble_calibrated,4,1,40,40,random,17,calibrated,0.11629724140229372,0.11540845061113039,0.3314189163536102
ablation,ensemble_calibrated,4,1,40,40,random,18,raw,0.116148315408975,0.11897974279472384,0.30158705785870554
ablation,ensemble_calibrated,4,1,40,40,random,18,calibrated,0.10765671048040153,0.11423262768451786,0.4688199546732186
ablation,ensemble_calibrated,4,1,40,40,random,19,raw,0.11672463922938835,0.13161558568225068,0.35161673227945967
ablation,ensemble_calibrated,4,1,40,40,random,19,calibrated,0.1090275031247553,0.09445909423750876,0.3234382455619906
ablation,ensemble_calibrated,4,1,40,40,random,20,raw,0.1173044109912616,0.09247692155383401,0.1674392986297607
ablation,ensemble_calibrated,4,1,40,40,random,20,calibrated,0.1117133677425317,0.06826746947049993,0.3696785863682878
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,0,raw,0.1146380977674235,0.11175045859763179,0.46310736835002897
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,0,calibrated,0.11535872693669379,0.10207161669316528,0.4704386978888465
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,1,raw,0.09810864938822922,0.13689931279711298,0.5787241712212563
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,1,calibrated,0.10024244113876182,0.10694394371421063,0.33232228661690516
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,2,raw,0.1072092835292444,0.11068812945889213,0.4191458001732826
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,2,calibrated,0.10970716459033733,0.09915633663066632,0.311947431320579
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,3,raw,0.10791213418894512,0.11380501931249086,0.634388929605484
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,3,calibrated,0.11054009394669354,0.10166215665596708,0.311827646628814
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,4,raw,0.10512941634136148,0.10910712030984591,0.9103340797126294
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,4,calibrated,0.10740392090849282,0.0974886520663552,0.5863440688578907
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,5,raw,0.11632567320749368,0.11841698128540638,0.24702644149462383
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,5,calibrated,0.11605282385122945,0.1284956931490257,0.32525776079800384
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,6,raw,0.12000581423942974,0.1574610172060587,0.45863596349954605
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,6,calibrated,0.1205963709313716,0.11844674885454796,0.44724212164440036
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,7,raw,0.1270676087632154,0.17538516791063852,0.9020386409014464
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,7,calibrated,0.11619173395409224,0.15182114165123628,0.4581099163643475
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,8,raw,0.13362377988461516,0.152316680334319,0.33079927563667294
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,8,calibrated,0.1263808765682065,0.11093426561498902,0.4265581650597654
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,9,raw,0.14203317415963582,0.15872283057641173,0.5476171642541885
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,9,calibrated,0.13080614597853904,0.13390902257981188,0.4888314832211377
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,10,raw,0.14332809840184818,0.17420841786315888,0.3779011915127436
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,10,calibrated,0.13223679801722707,0.14917923838532499,0.3412879800106018
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,11,raw,0.13661361508788228,0.2119612166910606,0.5360862508416175
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,11,calibrated,0.12309971899489536,0.12073039797958665,0.44383670373109513
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,12,raw,0.1254087748672941,0.09290598178819076,0.5244591891765594
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,12,calibrated,0.1235575291955606,0.14765700532950823,0.43648927447736807
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,13,raw,0.15406829500605435,0.18756769026740122,0.3377166926860809
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,13,calibrated,0.13298910662724672,0.07697812923395883,0.18973773314286813
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,14,raw,0.14933056774795025,0.11977883309315322,0.3296816670894622
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,14,calibrated,0.1400175383147842,0.09999481018138595,0.35134068924847595
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,15,raw,0.14830990670654715,0.1391678920489246,0.3612465560436249
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,15,calibrated,0.12689782817537928,0.06503408297570103,0.14685468498794646
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,16,raw,0.14737784783444136,0.14590215501138717,0.2684785996874174
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,16,calibrated,0.13507520242460952,0.10771259548965104,0.31518680554527123
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,17,raw,0.14580673919465806,0.11400881788488162,0.31415294930338866
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,17,calibrated,0.14129211309275286,0.12243022527100236,0.2709164025692049
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,18,raw,0.13227489797051575,0.08258228591659053,0.44791036993265154
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,18,calibrated,0.131027810025773,0.0971908395762757,0.33011948433915383
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,19,raw,0.13601039097447,0.07942300382054458,0.26451801061630265
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,19,calibrated,0.13046064390086898,0.06399632310587436,0.16091755035374145
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,20,raw,0.1281597417669968,0.07088988192253191,0.4211242616176605
ablation,ensemble_calibrated,4,1,40,40,ensemble_mean,20,calibrated,0.12516583446214924,0.08092424788755065,0.26071409144357155
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,0,raw,0.1146380977674235,0.11175045859763179,0.46310736835002897
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,0,calibrated,0.11535872693669379,0.10207161669316528,0.4704386978888465
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,1,raw,0.09981849809503794,0.12260090749300386,0.340389932692051
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,1,calibrated,0.10117666769417141,0.11538538746863554,0.3424038903286337
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,2,raw,0.0912203352676097,0.11083744320450196,0.42803970277309417
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,2,calibrated,0.09238823458095548,0.11194456756103896,0.308974225102288
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,3,raw,0.09607494352037094,0.17664604055679453,0.4188979947939515
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,3,calibrated,0.09680632922784886,0.14918148871774795,0.43849041539740463
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,4,raw,0.09313129942481474,0.10850643916529118,0.9271890955977142
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,4,calibrated,0.09651175036775914,0.12060515220368119,0.900471218072587
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,5,raw,0.08390007187731122,0.15764353686028115,0.538512720167637
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,5,calibrated,0.09054448517013393,0.14542047058624058,0.5628845205733167
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,6,raw,0.10675471361093032,0.12029502231438283,0.5947871744632721
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,6,calibrated,0.10617127928666524,0.1298362344418908,0.3735209171283672
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,7,raw,0.09761439840622353,0.15337861692375043,0.5552368111908436
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,7,calibrated,0.10099801577362535,0.13138663431759554,0.47070020056536155
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,8,raw,0.08999430948472908,0.13319176816207878,0.45466860979795465
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,8,calibrated,0.09528222921137718,0.1369648803855603,0.644115343535175
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,9,raw,0.09080156764844946,0.10925537071238128,0.4313850740591685
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,9,calibrated,0.09547180615520393,0.15322381356864315,0.34574614650860214
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,10,raw,0.1088085290972715,0.11036046104410949,0.44740841686725624
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,10,calibrated,0.10759008060389476,0.12471836539052986,0.4519172375823021
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,11,raw,0.08965747730303128,0.10236588004281967,0.43021453072627386
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,11,calibrated,0.09311119700271313,0.1076624209785789,0.4672364597699481
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,12,raw,0.10833192616290307,0.18858346489526454,0.34237270057201385
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,12,calibrated,0.09977730739672334,0.18026072540762694,0.3817217960862128
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,13,raw,0.10450874634485781,0.1639263394935909,0.4917866095900536
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,13,calibrated,0.10580470717163327,0.1478355421865748,0.47056066068756486
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,14,raw,0.1042162240770116,0.11273605346174563,0.39777302742004395
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,14,calibrated,0.0973153246281549,0.09829233046261306,0.4821908864799317
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,15,raw,0.1023415314555818,0.1396378040566283,0.4217008948326111
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,15,calibrated,0.09849028013226348,0.1243737254229128,0.4490484959330814
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,16,raw,0.1121765467947364,0.1344993264556436,0.3703615456819534
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,16,calibrated,0.11402138327513607,0.10792414658969535,0.4362246679816855
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,17,raw,0.1005676455532867,0.1395734192456229,0.564865231513977
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,17,calibrated,0.10107464499841338,0.11415864951186418,0.4351252261158965
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,18,raw,0.08742777967499017,0.1073805956722442,0.43828810105721155
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,18,calibrated,0.09206765886486347,0.10104071245887494,0.45937742197501397
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,19,raw,0.12154572068780653,0.11426280150979254,0.23772514909505849
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,19,calibrated,0.12176290791864781,0.12728883300375674,0.4093884066990538
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,20,raw,0.11791970014606858,0.14135544408049627,0.5414551774660746
ablation,ensemble_calibrated,4,1,40,40,predictive_entropy,20,calibrated,0.11952616857214476,0.13185542037761253,0.5339646396858901
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,0,raw,0.1146380977674235,0.11175045859763179,0.46310736835002897
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,0,calibrated,0.11535872693669379,0.10207161669316528,0.4704386978888465
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,1,raw,0.10242091418021497,0.12683495088654045,0.5288874670863151
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,1,calibrated,0.1039983491458165,0.10307452304253162,0.5546828925566669
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,2,raw,0.10001120342013087,0.11111578047275536,0.4895451903343201
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,2,calibrated,0.1011240706869433,0.10816082834300196,0.4832021824552063
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,3,raw,0.10245960507996707,0.08881029453191716,0.4582399189472198
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,3,calibrated,0.10402309717419188,0.11133835693449474,0.4653358374785076
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,4,raw,0.0955260443130649,0.13282186281630548,0.4643948823213577
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,4,calibrated,0.09597564308423397,0.1273968382797841,0.4018869794694513
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,5,raw,0.10135849842030746,0.07687633386734179,0.3495288580656052
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,5,calibrated,0.1006864508090609,0.09057591826490308,0.24652706136193514
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,6,raw,0.1267687079692524,0.15877779068078024,0.35549369355042776
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,6,calibrated,0.12424507577173761,0.1824807970192271,0.49287618300440605
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,7,raw,0.12499173579778129,0.14069236360995438,0.47742714583873747
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,7,calibrated,0.124851932989915,0.11051086069906937,0.4495051282359285
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,8,raw,0.13752742489866127,0.14448909203884963,0.40919568141301477
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,8,calibrated,0.13276623023217562,0.17629351315759276,0.5030232290258081
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,9,raw,0.13724006188575963,0.16575985400606016,0.33073953688144686
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,9,calibrated,0.1258644468975418,0.09397428759626572,0.5453020132842996
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,10,raw,0.13924814104809116,0.19566369569402628,0.543344431122144
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,10,calibrated,0.12979230246692006,0.1456483425344886,0.44226693354039787
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,11,raw,0.13490337487989537,0.12951711351209777,0.3562571257352829
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,11,calibrated,0.12155387731444438,0.08230873337949612,0.3774818957812053
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,12,raw,0.13250176156241372,0.1453529496566724,0.3690294623374939
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,12,calibrated,0.1258284821967568,0.13070212530658093,0.2421730367053553
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,13,raw,0.15601935361923924,0.18517768988227945,0.2562937623924678
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,13,calibrated,0.12771623919424113,0.09655627455197935,0.27339527874254915
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,14,raw,0.13484321350063744,0.11952249630022858,0.4151209587231278
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,14,calibrated,0.13282071127906675,0.11109312657207378,0.42275905663135627
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,15,raw,0.12421413926335687,0.10136340593887587,0.24719498157501218
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,15,calibrated,0.12459385454078305,0.08607392328241975,0.24246761823348417
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,16,raw,0.1276037778811984,0.09108105849285249,0.41433424446731804
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,16,calibrated,0.13138492278660274,0.14744295716540334,0.822923669100891
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,17,raw,0.10698266721804875,0.10280010698015912,0.514882230758667
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,17,calibrated,0.11043170503505056,0.0899564987763775,0.2693981135016823
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,18,raw,0.11144792536522218,0.09594752362660934,0.269025306776166
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,18,calibrated,0.11138634738136037,0.09667844052692755,0.2295647699557759
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,19,raw,0.10489580405487352,0.10249817078396417,0.5376649081707001
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,19,calibrated,0.1059269170057109,0.09634328278922272,0.44475163066966794
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,20,raw,0.1160940718143617,0.1210549726877046,0.2645066031441092
ablation,ensemble_calibrated,4,1,40,40,similarity_penalized_mean,20,calibrated,0.11476762667884918,0.097297881514052,0.3408936079712748
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,0,raw,0.1146380977674235,0.11175045859763179,0.46310736835002897
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,0,calibrated,0.11535872693669379,0.10207161669316528,0.4704386978888465
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,1,raw,0.10941476136927103,0.1470797128470267,0.5004769295454026
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,1,calibrated,0.11093827235288696,0.1144971606126703,0.43693969375025493
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,2,raw,0.10120823268029314,0.11129998083589437,0.6952988505363464
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,2,calibrated,0.10381271277888743,0.11077961315048096,0.6369562601454646
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,3,raw,0.11119388240496464,0.13847248544758659,0.7344627782702446
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,3,calibrated,0.11025425652835738,0.12299192559741066,0.49674159475057644
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,4,raw,0.1056601380432298,0.11942235501640938,0.573741865158081
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,4,calibrated,0.1031951219482224,0.12086702767329444,0.36575019461672187
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,5,raw,0.10530818776115905,0.11933172220774621,0.42268921136856075
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,5,calibrated,0.10746293524065371,0.14126764167260225,0.5308783806368642
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,6,raw,0.09802530491633869,0.11478407519032899,0.39465609192848206
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,6,calibrated,0.10121169992761464,0.1393774503174398,0.45511916136376246
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,7,raw,0.10289037379025251,0.11892335379527785,0.5348450124263764
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,7,calibrated,0.10465644295890239,0.10399574480315636,0.4775580230295106
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,8,raw,0.11831150329496712,0.17279514402340532,0.3488998403772712
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,8,calibrated,0.11117414815341928,0.144924943619772,0.476554962582052
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,9,raw,0.11753436168328055,0.142961815561531,0.35802133269608016
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,9,calibrated,0.11640903390115097,0.12267508212937382,0.41453480966525974
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,10,raw,0.120106498695329,0.11216583157242353,0.4434236794710159
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,10,calibrated,0.11999849461814883,0.11409398512041335,0.4780334483136186
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,11,raw,0.11763540964732827,0.11376240510746076,0.6114588499069213
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,11,calibrated,0.11616544918771941,0.09488804412614346,0.34832492814843474
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,12,raw,0.11717331201208334,0.12290823181806991,0.4361756394306819
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,12,calibrated,0.115212913447499,0.10441941590562542,0.4374791635703914
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,13,raw,0.11956818143212669,0.1227671551628638,0.4286384065945943
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,13,calibrated,0.1203917375371783,0.10218944936970055,0.6967604420414157
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,14,raw,0.10992075108372139,0.10823070465003035,0.41992593817412854
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,14,calibrated,0.10926626055346808,0.1198392029993953,0.46398162288041045
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,15,raw,0.10928885449914937,0.07271964630838178,0.45998020966847736
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,15,calibrated,0.10672311731544075,0.10070085454305974,0.4433640644943656
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,16,raw,0.11467321812782025,0.08685293101658255,0.4490307256579399
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,16,calibrated,0.11443773946265169,0.0691765916382555,0.352111399820775
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,17,raw,0.11306582074198927,0.1059169169452231,0.5595542430877686
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,17,calibrated,0.1106813618221809,0.09215802856692394,0.47348471021340394
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,18,raw,0.11331870952438906,0.0910328266226639,0.25981022218863165
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,18,calibrated,0.11123944682645127,0.12233503081348396,0.4737615436515583
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,19,raw,0.11054452668264507,0.07984512921233294,0.3690363701432944
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,19,calibrated,0.1117750283875377,0.08335635209082311,0.3525263067000264
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,20,raw,0.10520511208243323,0.10697573979022135,0.4277630090713501
ablation,ensemble_calibrated,4,1,40,40,cluster_diverse_representative,20,calibrated,0.1051673059217685,0.10063699030158058,0.484958604401409
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,0,raw,0.1146380977674235,0.11175045859763179,0.46310736835002897
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,0,calibrated,0.11535872693669379,0.10207161669316528,0.4704386978888465
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,1,raw,0.09828499383154632,0.11247998259298632,0.5245068229734897
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,1,calibrated,0.09924286756577501,0.1335438851088694,0.4252698564123533
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,2,raw,0.11687135997630417,0.169485611152851,0.44696818973336905
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,2,calibrated,0.1113983409301317,0.158646847789357,0.46162276559920173
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,3,raw,0.10836398220321276,0.08407365191033336,0.14403251657883331
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,3,calibrated,0.11137408388014536,0.09416560008009667,0.34191927723398413
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,4,raw,0.1088886891347709,0.16248090310116947,0.40776746273040776
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,4,calibrated,0.10297478126955109,0.10715175816100285,0.32029291877492577
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,5,raw,0.10243663990991712,0.10918499809705601,0.4976160377264023
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,5,calibrated,0.10069409703440792,0.1361589394457803,0.5959668520337249
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,6,raw,0.11585905639798366,0.11730490174081368,0.2417362463474274
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,6,calibrated,0.11278449317538211,0.14845172100399262,0.4501468429612401
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,7,raw,0.0988045237123843,0.14769534572201262,0.4774109318852425
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,7,calibrated,0.09899940700728956,0.09571496514357439,0.5344693748376993
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,8,raw,0.1074026183512131,0.1552729682775877,0.5863263815641403
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,8,calibrated,0.10792577729758564,0.11240034303988912,0.4208162876581427
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,9,raw,0.10806406234021813,0.12074613749223238,0.4430472493171692
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,9,calibrated,0.10880404740630815,0.09004219240736445,0.3689312348968972
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,10,raw,0.10468319565219557,0.1574469997089798,0.34807638525962825
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,10,calibrated,0.09916486912532328,0.12243541794387289,0.47521156273235143
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,11,raw,0.12123346204650992,0.14754061332698595,0.42557923346757875
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,11,calibrated,0.1194871909633054,0.1416770574884844,0.6754331224303214
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,12,raw,0.10694960869056219,0.1506650935353364,0.32667945623397837
ablation,ensemble_calibrated,4,1,40,40,oed_logdet,12,calibrated,0.10971026426755845,0.10805527195279373,0.3845801560764048
